,,,,SEAT INVENTORY AND COLLECTIONS,,,,,,,,,,,,,
02/17/2025,RB522,DOH/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
02/17/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,107,0.00,0 %,0.00,ACT,0.00,0,145
02/17/2025,RB381,DAM/JED,C,11,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,11
02/17/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,80,0.00,0 %,0.00,ACT,0.00,0,145
02/17/2025,RB382,JED/DAM,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
02/17/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,145
02/18/2025,RB341,DAM/KWI,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
02/18/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,29,0.00,0 %,0.00,ACT,0.00,0,145
02/18/2025,RB342,KWI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
02/18/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,18,0.00,0 %,0.00,ACT,0.00,0,145
02/19/2025,RB521,DAM/DOH,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
02/19/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,83,0.00,0 %,0.00,ACT,0.00,0,145
02/19/2025,RB522,DOH/DAM,C,11,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,11
02/19/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,37,0.00,0 %,0.00,ACT,0.00,0,145
02/20/2025,RB381,DAM/JED,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
02/20/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,34,0.00,0 %,0.00,ACT,0.00,0,145
02/20/2025,RB341,DAM/KWI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
02/20/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,32,0.00,0 %,0.00,ACT,0.00,0,145
02/20/2025,RB382,JED/DAM,C,11,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,11
02/20/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,145
02/20/2025,RB342,KWI/DAM,C,11,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,11
02/20/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,145
02/21/2025,RB341,DAM/KWI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
02/21/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,96,0.00,0 %,0.00,ACT,0.00,0,145
02/21/2025,RB342,KWI/DAM,C,11,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,11
02/21/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
02/21/2025,RB389,DAM/RUH,C,11,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,11
02/21/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
02/21/2025,RB390,RUH/DAM,C,11,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,11
02/21/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
02/22/2025,RB341,DAM/KWI,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
02/22/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,91,0.00,0 %,0.00,ACT,0.00,0,145
02/22/2025,RB521,DAM/DOH,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
02/22/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,76,0.00,0 %,0.00,ACT,0.00,0,145
02/22/2025,RB342,KWI/DAM,C,11,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,11
02/22/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
02/22/2025,RB522,DOH/DAM,C,11,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,11
02/22/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,30,0.00,0 %,0.00,ACT,0.00,0,145
02/23/2025,RB389,DAM/RUH,C,11,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,11
02/23/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,145
02/23/2025,RB390,RUH/DAM,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
02/23/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,145
02/24/2025,RB521,DAM/DOH,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
02/24/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,107,0.00,0 %,0.00,ACT,0.00,0,145
02/24/2025,RB522,DOH/DAM,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
02/24/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,66,0.00,0 %,0.00,ACT,0.00,0,145
02/24/2025,RB381,DAM/JED,C,11,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,11
02/24/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,145
02/24/2025,RB382,JED/DAM,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
02/24/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,37,0.00,0 %,0.00,ACT,0.00,0,145
02/25/2025,RB341,DAM/KWI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
02/25/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,54,0.00,0 %,0.00,ACT,0.00,0,145
02/25/2025,RB342,KWI/DAM,C,11,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,11
02/25/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
02/26/2025,RB521,DAM/DOH,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
02/26/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,40,0.00,0 %,0.00,ACT,0.00,0,145
02/26/2025,RB522,DOH/DAM,C,11,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,11
02/26/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,30,0.00,0 %,0.00,ACT,0.00,0,145
02/27/2025,RB381,DAM/JED,C,11,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,11
02/27/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,26,0.00,0 %,0.00,ACT,0.00,0,145
02/27/2025,RB341,DAM/KWI,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
02/27/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,145
02/27/2025,RB382,JED/DAM,C,11,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,11
02/27/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,31,0.00,0 %,0.00,ACT,0.00,0,145
02/27/2025,RB342,KWI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
02/27/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,145
02/28/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
02/28/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,28,0.00,0 %,0.00,ACT,0.00,0,145
02/28/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
02/28/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,145
02/28/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
02/28/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
02/28/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
02/28/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,32,0.00,0 %,0.00,ACT,0.00,0,145
03/01/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
03/01/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,21,0.00,0 %,0.00,ACT,0.00,0,145
03/01/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/01/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,61,0.00,0 %,0.00,ACT,0.00,0,145
03/01/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/01/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,49,0.00,0 %,0.00,ACT,0.00,0,145
03/01/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/01/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,40,0.00,0 %,0.00,ACT,0.00,0,145
03/02/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
03/02/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
03/02/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/02/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,98,0.00,0 %,0.00,ACT,0.00,0,145
03/03/2025,RB381,DAM/JED,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
03/03/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,31,0.00,0 %,0.00,ACT,0.00,0,145
03/03/2025,RB382,JED/DAM,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
03/03/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,74,0.00,0 %,0.00,ACT,0.00,0,145
03/04/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/04/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,109,0.00,0 %,0.00,ACT,0.00,0,145
03/04/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/04/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,75,0.00,0 %,0.00,ACT,0.00,0,145
03/05/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/05/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,59,0.00,0 %,0.00,ACT,0.00,0,145
03/05/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
03/05/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,57,0.00,0 %,0.00,ACT,0.00,0,145
03/06/2025,RB381,DAM/JED,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
03/06/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,86,0.00,0 %,0.00,ACT,0.00,0,145
03/06/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/06/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,105,0.00,0 %,0.00,ACT,0.00,0,145
03/06/2025,RB382,JED/DAM,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
03/06/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,64,0.00,0 %,0.00,ACT,0.00,0,145
03/06/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/06/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,70,0.00,0 %,0.00,ACT,0.00,0,145
03/07/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
03/07/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,15,0.00,0 %,0.00,ACT,0.00,0,145
03/07/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/07/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,78,0.00,0 %,0.00,ACT,0.00,0,145
03/08/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/08/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,111,0.00,0 %,0.00,ACT,0.00,0,145
03/08/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
03/08/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,80,0.00,0 %,0.00,ACT,0.00,0,145
03/08/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/08/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,80,0.00,0 %,0.00,ACT,0.00,0,145
03/08/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/08/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,91,0.00,0 %,0.00,ACT,0.00,0,145
03/09/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
03/09/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,93,0.00,0 %,0.00,ACT,0.00,0,145
03/09/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/09/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,95,0.00,0 %,0.00,ACT,0.00,0,145
03/10/2025,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
03/10/2025,RB202,CAI/DAM,Y,145,0,0,0,0,0,138,0.00,0 %,0.00,ACT,0.00,0,145
03/10/2025,RB381,DAM/JED,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/10/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,82,0.00,0 %,0.00,ACT,0.00,0,145
03/10/2025,RB382,JED/DAM,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
03/10/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,99,0.00,0 %,0.00,ACT,0.00,0,145
03/11/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/11/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,115,0.00,0 %,0.00,ACT,0.00,0,145
03/11/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/11/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,71,0.00,0 %,0.00,ACT,0.00,0,145
03/12/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
03/12/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,84,0.00,0 %,0.00,ACT,0.00,0,145
03/12/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/12/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,54,0.00,0 %,0.00,ACT,0.00,0,145
03/13/2025,RB381,DAM/JED,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
03/13/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,97,0.00,0 %,0.00,ACT,0.00,0,145
03/13/2025,RB382,JED/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
03/13/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,77,0.00,0 %,0.00,ACT,0.00,0,145
03/14/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
03/14/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,82,0.00,0 %,0.00,ACT,0.00,0,145
03/14/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
03/14/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,145
03/15/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/15/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,116,0.00,0 %,0.00,ACT,0.00,0,145
03/15/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
03/15/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,99,0.00,0 %,0.00,ACT,0.00,0,145
03/15/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/15/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,42,0.00,0 %,0.00,ACT,0.00,0,145
03/15/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
03/15/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,55,0.00,0 %,0.00,ACT,0.00,0,145
03/16/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/16/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,100,0.00,0 %,0.00,ACT,0.00,0,145
03/16/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
03/16/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,35,0.00,0 %,0.00,ACT,0.00,0,145
03/17/2025,RB381,DAM/JED,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/17/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,60,0.00,0 %,0.00,ACT,0.00,0,145
03/17/2025,RB382,JED/DAM,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
03/17/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,41,0.00,0 %,0.00,ACT,0.00,0,145
03/18/2025,RB115,DAM/ALP,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/18/2025,RB115,DAM/ALP,Y,145,0,0,0,0,0,145,0.00,0 %,0.00,ACT,0.00,0,145
03/18/2025,RB116,ALP/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/18/2025,RB116,ALP/DAM,Y,145,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,145
03/19/2025,RB527,DAM/DMM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/19/2025,RB527,DAM/DMM,Y,145,0,0,0,0,0,140,0.00,0 %,0.00,ACT,0.00,0,145
03/19/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/19/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,98,0.00,0 %,0.00,ACT,0.00,0,145
03/19/2025,RB528,DMM/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/19/2025,RB528,DMM/DAM,Y,145,0,0,0,0,0,55,0.00,0 %,0.00,ACT,0.00,0,145
03/19/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
03/19/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,13,0.00,0 %,0.00,ACT,0.00,0,145
03/20/2025,RB381,DAM/JED,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
03/20/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,66,0.00,0 %,0.00,ACT,0.00,0,145
03/20/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/20/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,114,0.00,0 %,0.00,ACT,0.00,0,145
03/20/2025,RB382,JED/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
03/20/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,145
03/20/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/20/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,145
03/21/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
03/21/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,89,0.00,0 %,0.00,ACT,0.00,0,145
03/21/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
03/21/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
03/22/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/22/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,137,0.00,0 %,0.00,ACT,0.00,0,145
03/22/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/22/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,97,0.00,0 %,0.00,ACT,0.00,0,145
03/22/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
03/22/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,145
03/22/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
03/22/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,32,0.00,0 %,0.00,ACT,0.00,0,145
03/23/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/23/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,103,0.00,0 %,0.00,ACT,0.00,0,145
03/23/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
03/23/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,145
03/24/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/24/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,121,0.00,0 %,0.00,ACT,0.00,0,145
03/24/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
03/24/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,38,0.00,0 %,0.00,ACT,0.00,0,145
03/24/2025,RB381,DAM/JED,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
03/24/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,47,0.00,0 %,0.00,ACT,0.00,0,145
03/24/2025,RB382,JED/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
03/24/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
03/25/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/25/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,121,0.00,0 %,0.00,ACT,0.00,0,145
03/25/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
03/25/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
03/26/2025,RB527,DAM/DMM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/26/2025,RB527,DAM/DMM,Y,145,0,0,0,0,0,127,0.00,0 %,0.00,ACT,0.00,0,145
03/26/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/26/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,113,0.00,0 %,0.00,ACT,0.00,0,145
03/26/2025,RB528,DMM/DAM,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
03/26/2025,RB528,DMM/DAM,Y,145,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,145
03/26/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
03/26/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,21,0.00,0 %,0.00,ACT,0.00,0,145
03/27/2025,RB381,DAM/JED,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/27/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,90,0.00,0 %,0.00,ACT,0.00,0,145
03/27/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/27/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,132,0.00,0 %,0.00,ACT,0.00,0,145
03/27/2025,RB382,JED/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
03/27/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,145
03/27/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
03/27/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
03/27/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/27/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,129,0.00,0 %,0.00,ACT,0.00,0,145
03/27/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/27/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,145
03/28/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
03/28/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,72,0.00,0 %,0.00,ACT,0.00,0,145
03/28/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
03/28/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,145
03/28/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
03/28/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,136,0.00,0 %,0.00,ACT,0.00,0,145
03/28/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
