,,,,SEAT INVENTORY AND COLLECTIONS,,,,,,,,,,,,,
Report ID,: UC_REPM_015,,,,,,,,,,,,,,,,
From Date,: 25/10/2023,,,,,,,,,,Print Date :,21/09/2,,,,,
To Date,: 25/10/2025,,,,,,,,,,Print Time :,10:27:,Zulu,,,,
Flight Date,Flight No,Segment,COS,Seats Allocate,Over sell,Curtailed,Seats Sold,On Hold,Fixed,Seats Available,Fare Collection(USD),Seat Factor,Sur Charge,Flight Status,Baggage ,Sold Seats ,Ava.Seats 
11/11/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,144
11/11/2023,RB522,DOH/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/11/2023,RB522,DOH/LTK,Y,144,0,0,0,0,0,55,0.00,0 %,0.00,ACT,0.00,0,144
11/11/2023,RB516,DXB/LTK,C,27,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,27
11/11/2023,RB516,DXB/LTK,Y,254,0,0,0,0,0,104,0.00,0 %,0.00,ACT,0.00,0,254
11/11/2023,RB341,LTK/KWI,C,11,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,11
11/11/2023,RB341,LTK/KWI,Y,144,0,0,0,0,0,54,0.00,0 %,0.00,ACT,0.00,0,144
11/11/2023,RB342,KWI/LTK,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/11/2023,RB342,KWI/LTK,Y,144,0,0,0,0,0,120,0.00,0 %,0.00,ACT,0.00,0,144
11/12/2023,RB441,LTK/VKO,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/12/2023,RB441,LTK/VKO,Y,96,0,0,0,0,0,18,0.00,0 %,0.00,ACT,0.00,0,96
11/12/2023,RB501,LTK/SHJ,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/12/2023,RB501,LTK/SHJ,Y,144,0,0,0,0,0,26,0.00,0 %,0.00,ACT,0.00,0,144
11/12/2023,RB502,SHJ/LTK,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/12/2023,RB502,SHJ/LTK,Y,144,0,0,0,0,0,51,0.00,0 %,0.00,ACT,0.00,0,144
11/12/2023,RB442,VKO/LTK,C,11,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,11
11/12/2023,RB442,VKO/LTK,Y,114,0,0,0,0,0,70,0.00,0 %,0.00,ACT,0.00,0,114
11/13/2023,RB515,LTK/DXB,C,11,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,11
11/13/2023,RB515,LTK/DXB,Y,144,0,0,0,0,0,20,0.00,0 %,0.00,ACT,0.00,0,144
11/13/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/13/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/13/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/13/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/13/2023,RB516,DXB/LTK,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/13/2023,RB516,DXB/LTK,Y,144,0,0,0,0,0,50,0.00,0 %,0.00,ACT,0.00,0,144
11/14/2023,RB501,LTK/SHJ,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/14/2023,RB501,LTK/SHJ,Y,144,0,0,0,0,0,21,0.00,0 %,0.00,ACT,0.00,0,144
11/14/2023,RB503,LTK/AUH,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/14/2023,RB503,LTK/AUH,Y,144,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,144
11/14/2023,RB502,SHJ/LTK,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/14/2023,RB502,SHJ/LTK,Y,144,0,0,0,0,0,86,0.00,0 %,0.00,ACT,0.00,0,144
11/14/2023,RB504,AUH/LTK,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/14/2023,RB504,AUH/LTK,Y,144,0,0,0,0,0,87,0.00,0 %,0.00,ACT,0.00,0,144
11/15/2023,RB521,LTK/DOH,C,11,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,11
11/15/2023,RB521,LTK/DOH,Y,144,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,144
11/15/2023,RB515,LTK/DXB,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/15/2023,RB515,LTK/DXB,Y,144,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,144
11/15/2023,RB522,DOH/LTK,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/15/2023,RB522,DOH/LTK,Y,144,0,0,0,0,0,58,0.00,0 %,0.00,ACT,0.00,0,144
11/15/2023,RB1515,LTK/DXB,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/15/2023,RB1515,LTK/DXB,Y,144,0,0,0,0,0,46,0.00,0 %,0.00,ACT,0.00,0,144
11/15/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/15/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,141,0.00,0 %,0.00,ACT,0.00,0,144
11/15/2023,RB516,DXB/LTK,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/15/2023,RB516,DXB/LTK,Y,144,0,0,0,0,0,68,0.00,0 %,0.00,ACT,0.00,0,144
11/15/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/15/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,144
11/16/2023,RB515,LTK/DXB,C,11,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,11
11/16/2023,RB515,LTK/DXB,Y,144,0,0,0,0,0,46,0.00,0 %,0.00,ACT,0.00,0,144
11/16/2023,RB516,DXB/LTK,C,11,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,11
11/16/2023,RB516,DXB/LTK,Y,144,0,0,0,0,0,44,0.00,0 %,0.00,ACT,0.00,0,144
11/16/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/16/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,144
11/16/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/16/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/17/2023,RB121,LTK/KAC,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/17/2023,RB121,LTK/KAC,Y,144,0,0,0,0,0,67,0.00,0 %,0.00,ACT,0.00,0,144
11/17/2023,RB501,LTK/SHJ,C,11,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,11
11/17/2023,RB501,LTK/SHJ,Y,144,0,0,0,0,0,22,0.00,0 %,0.00,ACT,0.00,0,144
11/17/2023,RB122,KAC/LTK,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/17/2023,RB122,KAC/LTK,Y,144,0,0,0,0,0,80,0.00,0 %,0.00,ACT,0.00,0,144
11/17/2023,RB503,LTK/AUH,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/17/2023,RB503,LTK/AUH,Y,144,0,0,0,0,0,32,0.00,0 %,0.00,ACT,0.00,0,144
11/17/2023,RB502,SHJ/LTK,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/17/2023,RB502,SHJ/LTK,Y,144,0,0,0,0,0,54,0.00,0 %,0.00,ACT,0.00,0,144
11/17/2023,RB504,AUH/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/17/2023,RB504,AUH/LTK,Y,144,0,0,0,0,0,57,0.00,0 %,0.00,ACT,0.00,0,144
11/18/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/18/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,135,0.00,0 %,0.00,ACT,0.00,0,144
11/18/2023,RB521,LTK/DOH,C,11,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,11
11/18/2023,RB521,LTK/DOH,Y,144,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,144
11/18/2023,RB515,LTK/DXB,C,27,0,0,0,0,0,19,0.00,0 %,0.00,ACT,0.00,0,27
11/18/2023,RB515,LTK/DXB,Y,254,0,0,0,0,0,60,0.00,0 %,0.00,ACT,0.00,0,254
11/18/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/18/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,144
11/18/2023,RB522,DOH/LTK,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/18/2023,RB522,DOH/LTK,Y,144,0,0,0,0,0,87,0.00,0 %,0.00,ACT,0.00,0,144
11/18/2023,RB516,DXB/LTK,C,27,0,0,0,0,0,16,0.00,0 %,0.00,ACT,0.00,0,27
11/18/2023,RB516,DXB/LTK,Y,254,0,0,0,0,0,156,0.00,0 %,0.00,ACT,0.00,0,254
11/18/2023,RB341,LTK/KWI,C,11,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,11
11/18/2023,RB341,LTK/KWI,Y,144,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,144
11/18/2023,RB342,KWI/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/18/2023,RB342,KWI/LTK,Y,144,0,0,0,0,0,102,0.00,0 %,0.00,ACT,0.00,0,144
11/19/2023,RB441,LTK/VKO,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/19/2023,RB441,LTK/VKO,Y,96,0,0,0,0,0,53,0.00,0 %,0.00,ACT,0.00,0,96
11/19/2023,RB501,LTK/SHJ,C,11,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,11
11/19/2023,RB501,LTK/SHJ,Y,144,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,144
11/19/2023,RB502,SHJ/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/19/2023,RB502,SHJ/LTK,Y,144,0,0,0,0,0,84,0.00,0 %,0.00,ACT,0.00,0,144
11/19/2023,RB442,VKO/LTK,C,11,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,11
11/19/2023,RB442,VKO/LTK,Y,114,0,0,0,0,0,70,0.00,0 %,0.00,ACT,0.00,0,114
11/20/2023,RB515,LTK/DXB,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/20/2023,RB515,LTK/DXB,Y,144,0,0,0,0,0,19,0.00,0 %,0.00,ACT,0.00,0,144
11/20/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/20/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/20/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/20/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/20/2023,RB516,DXB/LTK,C,11,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,11
11/20/2023,RB516,DXB/LTK,Y,144,0,0,0,0,0,46,0.00,0 %,0.00,ACT,0.00,0,144
11/21/2023,RB501,LTK/SHJ,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/21/2023,RB501,LTK/SHJ,Y,144,0,0,0,0,0,15,0.00,0 %,0.00,ACT,0.00,0,144
11/21/2023,RB503,LTK/AUH,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/21/2023,RB503,LTK/AUH,Y,144,0,0,0,0,0,35,0.00,0 %,0.00,ACT,0.00,0,144
11/21/2023,RB502,SHJ/LTK,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/21/2023,RB502,SHJ/LTK,Y,144,0,0,0,0,0,72,0.00,0 %,0.00,ACT,0.00,0,144
11/21/2023,RB504,AUH/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/21/2023,RB504,AUH/LTK,Y,144,0,0,0,0,0,79,0.00,0 %,0.00,ACT,0.00,0,144
11/22/2023,RB521,LTK/DOH,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/22/2023,RB521,LTK/DOH,Y,144,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,144
11/22/2023,RB515,LTK/DXB,C,27,0,0,0,0,0,16,0.00,0 %,0.00,ACT,0.00,0,27
11/22/2023,RB515,LTK/DXB,Y,254,0,0,0,0,0,47,0.00,0 %,0.00,ACT,0.00,0,254
11/22/2023,RB522,DOH/LTK,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/22/2023,RB522,DOH/LTK,Y,144,0,0,0,0,0,67,0.00,0 %,0.00,ACT,0.00,0,144
11/22/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/22/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/22/2023,RB516,DXB/LTK,C,27,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,27
11/22/2023,RB516,DXB/LTK,Y,254,0,0,0,0,0,171,0.00,0 %,0.00,ACT,0.00,0,254
11/22/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/22/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/23/2023,RB515,LTK/DXB,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/23/2023,RB515,LTK/DXB,Y,144,0,0,0,0,0,76,0.00,0 %,0.00,ACT,0.00,0,144
11/23/2023,RB516,DXB/LTK,C,11,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,11
11/23/2023,RB516,DXB/LTK,Y,144,0,0,0,0,0,57,0.00,0 %,0.00,ACT,0.00,0,144
11/23/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/23/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/23/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/23/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/24/2023,RB121,LTK/KAC,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/24/2023,RB121,LTK/KAC,Y,144,0,0,0,0,0,58,0.00,0 %,0.00,ACT,0.00,0,144
11/24/2023,RB501,LTK/SHJ,C,11,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,11
11/24/2023,RB501,LTK/SHJ,Y,144,0,0,0,0,0,64,0.00,0 %,0.00,ACT,0.00,0,144
11/24/2023,RB122,KAC/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/24/2023,RB122,KAC/LTK,Y,144,0,0,0,0,0,81,0.00,0 %,0.00,ACT,0.00,0,144
11/24/2023,RB503,LTK/AUH,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/24/2023,RB503,LTK/AUH,Y,144,0,0,0,0,0,40,0.00,0 %,0.00,ACT,0.00,0,144
11/24/2023,RB502,SHJ/LTK,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/24/2023,RB502,SHJ/LTK,Y,144,0,0,0,0,0,62,0.00,0 %,0.00,ACT,0.00,0,144
11/24/2023,RB504,AUH/LTK,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/24/2023,RB504,AUH/LTK,Y,144,0,0,0,0,0,80,0.00,0 %,0.00,ACT,0.00,0,144
11/25/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/25/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
11/25/2023,RB521,LTK/DOH,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/25/2023,RB521,LTK/DOH,Y,144,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,144
11/25/2023,RB515,LTK/DXB,C,27,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,27
11/25/2023,RB515,LTK/DXB,Y,254,0,0,0,0,0,78,0.00,0 %,0.00,ACT,0.00,0,254
11/25/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/25/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,144
11/25/2023,RB522,DOH/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/25/2023,RB522,DOH/LTK,Y,144,0,0,0,0,0,39,0.00,0 %,0.00,ACT,0.00,0,144
11/25/2023,RB516,DXB/LTK,C,27,0,0,0,0,0,18,0.00,0 %,0.00,ACT,0.00,0,27
11/25/2023,RB516,DXB/LTK,Y,254,0,0,0,0,0,127,0.00,0 %,0.00,ACT,0.00,0,254
11/25/2023,RB341,LTK/KWI,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/25/2023,RB341,LTK/KWI,Y,144,0,0,0,0,0,24,0.00,0 %,0.00,ACT,0.00,0,144
11/25/2023,RB342,KWI/DAM,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/25/2023,RB342,KWI/DAM,Y,144,0,0,0,0,0,113,0.00,0 %,0.00,ACT,0.00,0,144
11/26/2023,RB441,DAM/VKO,C,11,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,11
11/26/2023,RB441,DAM/VKO,Y,96,0,0,0,0,0,32,0.00,0 %,0.00,ACT,0.00,0,96
11/26/2023,RB501,DAM/SHJ,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/26/2023,RB501,DAM/SHJ,Y,144,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,144
11/26/2023,RB502,SHJ/DAM,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/26/2023,RB502,SHJ/DAM,Y,144,0,0,0,0,0,60,0.00,0 %,0.00,ACT,0.00,0,144
11/26/2023,RB442,VKO/DAM,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/26/2023,RB442,VKO/DAM,Y,114,0,0,0,0,0,42,0.00,0 %,0.00,ACT,0.00,0,114
11/27/2023,RB515,LTK/DXB,C,11,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,11
11/27/2023,RB515,LTK/DXB,Y,144,0,0,0,0,0,34,0.00,0 %,0.00,ACT,0.00,0,144
11/27/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/27/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,141,0.00,0 %,0.00,ACT,0.00,0,144
11/27/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/27/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,140,0.00,0 %,0.00,ACT,0.00,0,144
11/27/2023,RB516,DXB/LTK,C,11,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,11
11/27/2023,RB516,DXB/LTK,Y,144,0,0,0,0,0,49,0.00,0 %,0.00,ACT,0.00,0,144
11/28/2023,RB501,LTK/SHJ,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/28/2023,RB501,LTK/SHJ,Y,144,0,0,0,0,0,57,0.00,0 %,0.00,ACT,0.00,0,144
11/28/2023,RB503,LTK/AUH,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/28/2023,RB503,LTK/AUH,Y,144,0,0,0,0,0,43,0.00,0 %,0.00,ACT,0.00,0,144
11/28/2023,RB502,SHJ/LTK,C,11,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,11
11/28/2023,RB502,SHJ/LTK,Y,144,0,0,0,0,0,75,0.00,0 %,0.00,ACT,0.00,0,144
11/28/2023,RB504,AUH/LTK,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
11/28/2023,RB504,AUH/LTK,Y,144,0,0,0,0,0,58,0.00,0 %,0.00,ACT,0.00,0,144
11/29/2023,RB521,LTK/DOH,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
11/29/2023,RB521,LTK/DOH,Y,144,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,144
11/29/2023,RB515,LTK/DXB,C,11,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,11
11/29/2023,RB515,LTK/DXB,Y,144,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,144
11/29/2023,RB522,DOH/LTK,C,11,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,11
11/29/2023,RB522,DOH/LTK,Y,144,0,0,0,0,0,51,0.00,0 %,0.00,ACT,0.00,0,144
11/29/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/29/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,142,0.00,0 %,0.00,ACT,0.00,0,144
11/29/2023,RB516,DXB/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
11/29/2023,RB516,DXB/LTK,Y,144,0,0,0,0,0,30,0.00,0 %,0.00,ACT,0.00,0,144
11/29/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/29/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,142,0.00,0 %,0.00,ACT,0.00,0,144
11/30/2023,RB515,LTK/DXB,C,11,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,11
11/30/2023,RB515,LTK/DXB,Y,144,0,0,0,0,0,34,0.00,0 %,0.00,ACT,0.00,0,144
11/30/2023,RB516,DXB/LTK,C,11,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,11
11/30/2023,RB516,DXB/LTK,Y,144,0,0,0,0,0,13,0.00,0 %,0.00,ACT,0.00,0,144
11/30/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/30/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,144
11/30/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
11/30/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,144,0.00,0 %,0.00,ACT,0.00,0,144
12/01/2023,RB121,LTK/KAC,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
12/01/2023,RB121,LTK/KAC,Y,144,0,0,0,0,0,55,0.00,0 %,0.00,ACT,0.00,0,144
12/01/2023,RB501,LTK/SHJ,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
12/01/2023,RB501,LTK/SHJ,Y,144,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,144
12/01/2023,RB122,KAC/LTK,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
12/01/2023,RB122,KAC/LTK,Y,144,0,0,0,0,0,63,0.00,0 %,0.00,ACT,0.00,0,144
12/01/2023,RB503,LTK/AUH,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
12/01/2023,RB503,LTK/AUH,Y,144,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,144
12/01/2023,RB502,SHJ/LTK,C,11,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,11
12/01/2023,RB502,SHJ/LTK,Y,144,0,0,0,0,0,53,0.00,0 %,0.00,ACT,0.00,0,144
12/01/2023,RB504,AUH/LTK,C,11,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,11
12/01/2023,RB504,AUH/LTK,Y,144,0,0,0,0,0,30,0.00,0 %,0.00,ACT,0.00,0,144
12/01/2023,RB1395,LTK/PZU,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
12/01/2023,RB1395,LTK/PZU,Y,144,0,0,0,0,0,125,0.00,0 %,0.00,ACT,0.00,0,144
12/02/2023,RB1396,PZU/LTK,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
12/02/2023,RB1396,PZU/LTK,Y,144,0,0,0,0,0,63,0.00,0 %,0.00,ACT,0.00,0,144
12/02/2023,RB201,DAM/CAI,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
12/02/2023,RB201,DAM/CAI,Y,144,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,144
12/02/2023,RB521,LTK/DOH,C,11,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,11
12/02/2023,RB521,LTK/DOH,Y,144,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,144
12/02/2023,RB515,LTK/DXB,C,27,0,0,0,0,0,20,0.00,0 %,0.00,ACT,0.00,0,27
12/02/2023,RB515,LTK/DXB,Y,250,0,0,0,0,0,34,0.00,0 %,0.00,ACT,0.00,0,250
12/02/2023,RB202,CAI/DAM,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
12/02/2023,RB202,CAI/DAM,Y,144,0,0,0,0,0,141,0.00,0 %,0.00,ACT,0.00,0,144
12/02/2023,RB522,DOH/LTK,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
12/02/2023,RB522,DOH/LTK,Y,144,0,0,0,0,0,49,0.00,0 %,0.00,ACT,0.00,0,144
12/02/2023,RB516,DXB/LTK,C,27,0,0,0,0,0,17,0.00,0 %,0.00,ACT,0.00,0,27
12/02/2023,RB516,DXB/LTK,Y,254,0,0,0,0,0,128,0.00,0 %,0.00,ACT,0.00,0,254
12/02/2023,RB341,LTK/KWI,C,11,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,11
12/02/2023,RB341,LTK/KWI,Y,144,0,0,0,0,0,14,0.00,0 %,0.00,ACT,0.00,0,144
12/02/2023,RB342,KWI/LTK,C,11,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,11
